profile,param_id,beta,gamma,run_id,seed,budget_k_pct,budget_k_nodes,strategy,selected_node_ids,final_mean_infected_per_hh,baseline_mean_infected_per_hh,reduction_vs_baseline_pct,transmissions_blocked,transmission_block_rate_pct,infections_prevented,prevention_rate_pct,precision_k_pct,transmission_coverage,selected_index_cases,selected_contacts,sars_pos_contacts_in_selected,recall_k_pct,dynamic_duration_coverage_pct,dynamic_contact_event_coverage_pct,lcc_reduction_pct
smoke,beta0.20_gamma0.10,0.2,0.1,1,12043,20,68,random,S004-003|S079-001|S009-003|S044-002|S023-002|S012-001|S075-004|S006-004|S030-001|J039-006|S061-002|S007-004|J023-002|J037-002|S053-003|S053-002|J063-003|S062-002|S044-003|S079-006|S051-004|S056-003|S021-004|S016-001|S072-008|J027-001|J050-001|S072-001|J048-002|J050-002|J043-004|J070-003|S005-003|S080-002|S073-004|S009-002|S057-001|S028-005|S050-001|S074-004|S046-002|J077-003|S064-002|J024-001|J048-005|S061-001|J033-001|S047-001|S078-001|S072-007|S064-001|J010-003|S021-006|J075-001|S032-001|S016-002|S067-004|S011-003|J067-005|S060-003|S007-007|S015-004|S039-002|S007-006|J043-006|S061-004|J059-003|S030-002,2.2386,3.2614,31.3589,106.0,37.0629,87.0,56.8627,73.5294,37.0629,17.0,51.0,33.0,20.7469,33.0845,34.1677,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,2,22043,20,68,random,J055-004|S011-005|S005-002|J047-002|S016-002|S079-005|J073-002|S057-003|J048-002|S026-001|S007-008|S018-001|J073-003|S049-001|J054-001|J020-007|J054-002|J020-002|J057-001|S070-002|S009-001|S079-006|S028-002|S026-009|J070-004|J054-004|S063-002|J070-001|J047-003|S007-002|S081-001|J043-004|J020-006|S072-007|J030-001|S023-001|S039-004|S074-001|J053-001|S011-001|J057-004|S061-004|J024-002|S018-005|J057-002|J008-004|S057-004|S063-003|J048-003|J029-003|J054-003|J067-006|S028-005|S007-007|J043-005|J023-008|J010-001|J043-001|J059-004|J023-005|S021-003|S073-003|S026-008|J041-002|S006-010|S049-003|S045-003|J075-003,2.2727,3.1705,28.3154,104.0,36.3636,81.0,52.9412,73.5294,36.3636,15.0,53.0,35.0,20.7469,44.3209,43.419,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,0,2044,20,68,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001|S023-002|S007-006|S073-002|S023-001|J075-001|S073-004|J041-002,2.5,2.9773,16.0305,85.0,29.7203,53.0,34.6405,61.7647,29.7203,11.0,57.0,31.0,17.4274,73.447,66.6577,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,1,12044,20,68,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001|S023-002|S007-006|S073-002|S023-001|J075-001|S073-004|J041-002,2.3977,3.2614,26.4808,85.0,29.7203,53.0,34.6405,61.7647,29.7203,11.0,57.0,31.0,17.4274,73.447,66.6577,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,2,22044,20,68,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006|J033-002|J023-005|S061-003|S036-001|J053-002|J008-002|J041-003|J067-006|S060-002|S080-001|S023-002|S007-006|S073-002|S023-001|J075-001|S073-004|J041-002,2.3182,3.1705,26.8817,85.0,29.7203,53.0,34.6405,61.7647,29.7203,11.0,57.0,31.0,17.4274,73.447,66.6577,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,0,2045,20,68,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006|J008-005|J008-002|J033-005|S079-003|S011-002|S079-005|J048-001,2.0682,2.9773,30.5344,107.0,37.4126,95.0,62.0915,75.0,37.4126,21.0,47.0,30.0,21.1618,18.3691,19.3921,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,1,12045,20,68,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006|J008-005|J008-002|J033-005|S079-003|S011-002|S079-005|J048-001,2.125,3.2614,34.8432,107.0,37.4126,95.0,62.0915,75.0,37.4126,21.0,47.0,30.0,21.1618,18.3691,19.3921,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,2,22045,20,68,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001|S049-003|J070-002|J050-003|J077-002|S057-001|S067-001|S073-001|S048-005|S006-010|S071-006|J008-005|J008-002|J033-005|S079-003|S011-002|S079-005|J048-001,1.9886,3.1705,37.276,107.0,37.4126,95.0,62.0915,75.0,37.4126,21.0,47.0,30.0,21.1618,18.3691,19.3921,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,0,2046,20,68,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002|S045-003|S062-007|S074-001|J072-003|J067-005|J050-002|S045-001,1.9091,2.9773,35.8779,115.0,40.2098,83.0,54.2484,86.7647,40.2098,28.0,40.0,31.0,24.4813,40.9227,36.0248,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,12046,20,68,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002|S045-003|S062-007|S074-001|J072-003|J067-005|J050-002|S045-001,2.0341,3.2614,37.6307,115.0,40.2098,83.0,54.2484,86.7647,40.2098,28.0,40.0,31.0,24.4813,40.9227,36.0248,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,22046,20,68,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008|J054-004|S044-001|S070-003|S011-005|J039-007|S073-001|J008-002|S071-006|S080-002|S057-003|J037-003|J070-004|J043-005|S057-002|S045-003|S062-007|S074-001|J072-003|J067-005|J050-002|S045-001,2.0795,3.1705,34.4086,115.0,40.2098,83.0,54.2484,86.7647,40.2098,28.0,40.0,31.0,24.4813,40.9227,36.0248,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000042,0,0,baseline,,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010042,0,0,baseline,,3.2727,3.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020042,0,0,baseline,,3.4659,3.4659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000143,1,3,random,S028-001|S062-003|S056-003,3.3864,3.375,-0.3367,7.0,2.4476,7.0,4.5752,100.0,2.4476,1.0,2.0,2.0,1.2448,2.9552,2.7935,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010143,1,3,random,J008-004|J037-004|J020-002,3.3295,3.2727,-1.7361,8.0,2.7972,8.0,5.2288,100.0,2.7972,0.0,3.0,3.0,1.2448,4.0269,3.8067,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020143,1,3,random,J047-003|S021-006|S033-002,3.375,3.4659,2.623,2.0,0.6993,2.0,1.3072,33.3333,0.6993,0.0,3.0,1.0,0.4149,0.3303,0.491,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000144,1,3,degree,J043-005|S005-001|J063-001,3.2045,3.375,5.0505,7.0,2.4476,7.0,4.5752,100.0,2.4476,2.0,1.0,1.0,1.2448,11.4589,7.9208,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010144,1,3,degree,J043-005|S005-001|J063-001,3.2727,3.2727,0.0,7.0,2.4476,7.0,4.5752,100.0,2.4476,2.0,1.0,1.0,1.2448,11.4589,7.9208,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020144,1,3,degree,J043-005|S005-001|J063-001,3.4318,3.4659,0.9836,7.0,2.4476,7.0,4.5752,100.0,2.4476,2.0,1.0,1.0,1.2448,11.4589,7.9208,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000145,1,3,betweenness,S005-003|S080-001|J075-001,3.2955,3.375,2.3569,1.0,0.3497,1.0,0.6536,66.6667,0.3497,2.0,1.0,0.0,0.8299,4.0363,3.4993,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010145,1,3,betweenness,S005-003|S080-001|J075-001,3.0909,3.2727,5.5556,1.0,0.3497,1.0,0.6536,66.6667,0.3497,2.0,1.0,0.0,0.8299,4.0363,3.4993,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020145,1,3,betweenness,S005-003|S080-001|J075-001,3.2159,3.4659,7.2131,1.0,0.3497,1.0,0.6536,66.6667,0.3497,2.0,1.0,0.0,0.8299,4.0363,3.4993,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000146,1,3,gnn,S081-001|J075-001|J055-001,3.2955,3.375,2.3569,2.0,0.6993,2.0,1.3072,100.0,0.6993,3.0,0.0,0.0,1.2448,1.0907,1.0189,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010146,1,3,gnn,S081-001|J075-001|J055-001,3.3295,3.2727,-1.7361,2.0,0.6993,2.0,1.3072,100.0,0.6993,3.0,0.0,0.0,1.2448,1.0907,1.0189,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020146,1,3,gnn,S081-001|J075-001|J055-001,3.3864,3.4659,2.2951,2.0,0.6993,2.0,1.3072,100.0,0.6993,3.0,0.0,0.0,1.2448,1.0907,1.0189,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000243,2,6,random,S071-001|S005-002|J022-003|S062-007|J008-002|S044-003,3.2273,3.375,4.3771,7.0,2.4476,7.0,4.5752,50.0,2.4476,1.0,5.0,2.0,1.2448,5.1375,4.5652,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010243,2,6,random,J042-003|J068-001|S044-002|J075-004|S006-001|S040-001,3.125,3.2727,4.5139,7.0,2.4476,7.0,4.5752,83.3333,2.4476,3.0,3.0,2.0,2.0747,2.8723,3.2403,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020243,2,6,random,J076-002|J022-003|S062-003|S079-006|S018-001|J048-005,3.3068,3.4659,4.5902,11.0,3.8462,11.0,7.1895,66.6667,3.8462,1.0,5.0,3.0,1.6598,4.7758,4.5339,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000244,2,6,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004,3.0909,3.375,8.4175,15.0,5.2448,12.0,7.8431,100.0,5.2448,2.0,4.0,4.0,2.4896,19.1454,14.9052,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010244,2,6,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004,3.3977,3.2727,-3.8194,15.0,5.2448,12.0,7.8431,100.0,5.2448,2.0,4.0,4.0,2.4896,19.1454,14.9052,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020244,2,6,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004,3.1477,3.4659,9.1803,15.0,5.2448,12.0,7.8431,100.0,5.2448,2.0,4.0,4.0,2.4896,19.1454,14.9052,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000245,2,6,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004,3.3864,3.375,-0.3367,4.0,1.3986,4.0,2.6144,50.0,1.3986,2.0,4.0,1.0,1.2448,5.3181,4.6178,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010245,2,6,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004,3.1364,3.2727,4.1667,4.0,1.3986,4.0,2.6144,50.0,1.3986,2.0,4.0,1.0,1.2448,5.3181,4.6178,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020245,2,6,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004,3.0114,3.4659,13.1148,4.0,1.3986,4.0,2.6144,50.0,1.3986,2.0,4.0,1.0,1.2448,5.3181,4.6178,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000246,2,6,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001,3.2273,3.375,4.3771,3.0,1.049,3.0,1.9608,100.0,1.049,6.0,0.0,0.0,2.4896,3.1707,3.2545,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010246,2,6,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001,3.1705,3.2727,3.125,3.0,1.049,3.0,1.9608,100.0,1.049,6.0,0.0,0.0,2.4896,3.1707,3.2545,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020246,2,6,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001,3.2045,3.4659,7.541,3.0,1.049,3.0,1.9608,100.0,1.049,6.0,0.0,0.0,2.4896,3.1707,3.2545,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000343,3,10,random,S021-004|J039-005|J054-003|J037-003|J042-003|S078-001|J075-003|S011-005|S026-001|S062-007,3.2614,3.375,3.367,16.0,5.5944,16.0,10.4575,80.0,5.5944,2.0,8.0,6.0,3.3195,8.5417,8.0659,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010343,3,10,random,J067-002|S061-001|J021-002|S011-004|S053-003|S057-003|J039-003|J039-007|S053-001|J009-001,3.3523,3.2727,-2.4306,21.0,7.3427,17.0,11.1111,80.0,7.3427,3.0,7.0,5.0,3.3195,6.0924,6.3198,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020343,3,10,random,J009-001|J039-007|S011-005|S036-002|J041-004|J067-001|J044-006|J030-001|J047-001|S018-004,3.2614,3.4659,5.9016,21.0,7.3427,21.0,13.7255,80.0,7.3427,4.0,6.0,4.0,3.3195,8.1685,7.084,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000344,3,10,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001,3.2614,3.375,3.367,17.0,5.9441,12.0,7.8431,70.0,5.9441,3.0,7.0,4.0,2.9046,25.6585,20.0666,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010344,3,10,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001,3.1136,3.2727,4.8611,17.0,5.9441,12.0,7.8431,70.0,5.9441,3.0,7.0,4.0,2.9046,25.6585,20.0666,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020344,3,10,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001,3.1591,3.4659,8.8525,17.0,5.9441,12.0,7.8431,70.0,5.9441,3.0,7.0,4.0,2.9046,25.6585,20.0666,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000345,3,10,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003,3.1591,3.375,6.3973,8.0,2.7972,8.0,5.2288,60.0,2.7972,3.0,7.0,3.0,2.4896,6.289,5.9697,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010345,3,10,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003,3.2159,3.2727,1.7361,8.0,2.7972,8.0,5.2288,60.0,2.7972,3.0,7.0,3.0,2.4896,6.289,5.9697,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020345,3,10,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003,3.2727,3.4659,5.5738,8.0,2.7972,8.0,5.2288,60.0,2.7972,3.0,7.0,3.0,2.4896,6.289,5.9697,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000346,3,10,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001,2.8977,3.375,14.1414,14.0,4.8951,12.0,7.8431,100.0,4.8951,9.0,1.0,1.0,4.1494,6.8738,4.5965,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001,2.9659,3.2727,9.375,14.0,4.8951,12.0,7.8431,100.0,4.8951,9.0,1.0,1.0,4.1494,6.8738,4.5965,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001,3.2045,3.4659,7.541,14.0,4.8951,12.0,7.8431,100.0,4.8951,9.0,1.0,1.0,4.1494,6.8738,4.5965,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,S081-003|S011-003|S063-002|J070-003|S048-001|S078-002|J039-003|J022-003|J041-002|S061-005|J029-003|J047-002|S053-002,3.1705,3.375,6.0606,24.0,8.3916,25.0,16.3399,76.9231,8.3916,1.0,12.0,9.0,4.1494,7.2549,6.7638,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,J075-001|S056-001|J021-002|J039-007|J037-004|J047-001|S075-002|J008-002|S050-002|J041-003|S049-001|S045-005|J057-001,3.2273,3.2727,1.3889,25.0,8.7413,25.0,16.3399,76.9231,8.7413,5.0,8.0,5.0,4.1494,5.5411,5.7022,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,S071-006|J030-001|S028-002|S061-002|J075-001|J059-002|S070-001|S067-004|S018-001|S007-006|S072-005|J043-001|J057-002,3.0795,3.4659,11.1475,26.0,9.0909,26.0,16.9935,76.9231,9.0909,5.0,8.0,5.0,4.1494,9.5964,8.3235,12.5
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002,2.9432,3.375,12.7946,19.0,6.6434,12.0,7.8431,61.5385,6.6434,3.0,10.0,5.0,3.3195,30.4821,23.4464,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002,3.25,3.2727,0.6944,19.0,6.6434,12.0,7.8431,61.5385,6.6434,3.0,10.0,5.0,3.3195,30.4821,23.4464,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002,3.1477,3.4659,9.1803,19.0,6.6434,12.0,7.8431,61.5385,6.6434,3.0,10.0,5.0,3.3195,30.4821,23.4464,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001,3.1023,3.375,8.0808,10.0,3.4965,10.0,6.5359,61.5385,3.4965,4.0,9.0,4.0,3.3195,6.6931,6.5034,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001,3.3295,3.2727,-1.7361,10.0,3.4965,10.0,6.5359,61.5385,3.4965,4.0,9.0,4.0,3.3195,6.6931,6.5034,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001,3.0909,3.4659,10.8197,10.0,3.4965,10.0,6.5359,61.5385,3.4965,4.0,9.0,4.0,3.3195,6.6931,6.5034,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003,2.9773,3.375,11.7845,23.0,8.042,22.0,14.3791,100.0,8.042,10.0,3.0,3.0,5.3942,7.1736,4.9907,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003,3.1705,3.2727,3.125,23.0,8.042,22.0,14.3791,100.0,8.042,10.0,3.0,3.0,5.3942,7.1736,4.9907,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003,3.0568,3.4659,11.8033,23.0,8.042,22.0,14.3791,100.0,8.042,10.0,3.0,3.0,5.3942,7.1736,4.9907,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,S015-004|J067-007|S070-003|S075-003|J054-001|J020-002|J075-001|S062-005|S039-004|J008-007|J027-002|S061-002|S067-002|J059-005|S031-001|S026-007|S006-006,3.0227,3.375,10.4377,30.0,10.4895,30.0,19.6078,70.5882,10.4895,3.0,14.0,9.0,4.9793,5.5561,5.1273,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,S020-001|J064-003|S063-001|S032-005|S047-001|S080-002|S015-002|S036-003|J070-001|J068-002|J077-003|J057-001|S049-005|S033-004|S012-003|S048-006|S079-004,3.25,3.2727,0.6944,22.0,7.6923,23.0,15.0327,64.7059,7.6923,5.0,12.0,6.0,4.5643,7.46,8.0474,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,S036-004|J027-001|S033-002|J039-002|S028-001|J059-001|J022-001|S026-001|S005-002|S052-002|S031-003|S053-003|S081-001|S021-002|J077-005|J008-005|J057-002,3.0341,3.4659,12.459,20.0,6.993,20.0,13.0719,70.5882,6.993,6.0,11.0,6.0,4.9793,12.3565,13.3825,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004,3.0455,3.375,9.7643,24.0,8.3916,16.0,10.4575,64.7059,8.3916,3.0,14.0,8.0,4.5643,38.7738,29.7904,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004,3.1364,3.2727,4.1667,24.0,8.3916,16.0,10.4575,64.7059,8.3916,3.0,14.0,8.0,4.5643,38.7738,29.7904,0.0
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004,2.9545,3.4659,14.7541,24.0,8.3916,16.0,10.4575,64.7059,8.3916,3.0,14.0,8.0,4.5643,38.7738,29.7904,0.0
